time,kWh,kW,year,month,day,?,"9,830.07 kWh",??,721.44 kW,??.1,??.2,"2,118.60 kVarh",CO2,4.70 tCO2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,source_file,"8,900.82 kWh",715.32 kW,"1,645.56 kVarh",4.26 tCO2,"9,818.64 kWh",699.84 kW,"2,094.21 kVarh",4.69 tCO2,"10,455.39 kWh",762.48 kW,"2,339.91 kVarh",5.00 tCO2,"8,543.43 kWh",641.52 kW,"1,552.32 kVarh",4.08 tCO2,"7,029.36 kWh",505.80 kW,"1,359.36 kVarh",3.36 tCO2,"8,550.90 kWh",704.52 kW,"1,805.49 kVarh",4.09 tCO2,"10,012.86 kWh",733.32 kW,"2,048.49 kVarh",4.79 tCO2,"10,463.85 kWh",778.68 kW,"2,193.57 kVarh"
2025-10-29 03:00:00,51.57,206.28,2025.0,1.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,50.31,201.24,2024.0,11.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,49.23,196.92,2025.0,2.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,49.23,196.92,2025.0,1.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,48.87,195.48,2024.0,12.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,47.16,188.64,2024.0,12.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,54.63,218.52,2025.0,1.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,40.68,162.72,2024.0,11.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,42.93,171.72,2024.0,12.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,45.81,183.24,2025.0,2.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,43.56,174.24,2024.0,12.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,43.83,175.32,2025.0,2.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,49.41,197.64,2024.0,11.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,51.12,204.48,2024.0,12.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,51.84,207.36,2025.0,1.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,46.17,184.68,2025.0,1.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,52.65,210.6,2024.0,12.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,46.71,186.84,2024.0,12.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,52.29,209.16,2024.0,11.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,50.58,202.32,2024.0,12.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,47.97,191.88,2024.0,11.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,44.82,179.28,2025.0,1.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,43.47,173.88,2024.0,11.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,51.93,207.72,2025.0,2.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,50.13,200.52,2025.0,1.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,52.11,208.44,2025.0,1.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,49.32,197.28,2025.0,1.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,55.26,221.04,2025.0,1.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,47.61,190.44,2025.0,1.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,45.36,181.44,2025.0,2.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,50.49,201.96,2024.0,11.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,46.53,186.12,2024.0,11.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,49.05,196.2,2024.0,12.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,50.31,201.24,2024.0,11.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,45.45,181.8,2024.0,11.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,49.41,197.64,2024.0,11.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,48.33,193.32,2025.0,1.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:00:00,46.8,187.2,2024.0,12.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.12,204.48,2025.0,1.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,46.44,185.76,2024.0,12.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,46.35,185.4,2024.0,12.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.77,199.08,2024.0,12.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,43.56,174.24,2024.0,11.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.23,196.92,2025.0,2.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,45.63,182.52,2025.0,1.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.66,206.64,2024.0,12.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.93,207.72,2025.0,2.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,41.31,165.24,2024.0,11.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.92,211.68,2024.0,12.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,53.73,214.92,2025.0,1.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,59.04,236.16,2025.0,1.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.69,194.76,2025.0,1.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.3,205.2,2024.0,11.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,53.19,212.76,2025.0,2.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.6,194.4,2025.0,1.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.15,192.6,2025.0,1.0,1970-01-01 00:00:00.000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.22,200.88,2024.0,12.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.04,200.16,2025.0,1.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.24,192.96,2025.0,2.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.02,208.08,2025.0,2.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.78,195.12,2024.0,11.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.23,196.92,2024.0,11.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.41,197.64,2024.0,11.0,1970-01-01 00:00:00.000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.23,196.92,2025.0,1.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,53.64,214.56,2025.0,1.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,46.08,184.32,2024.0,11.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.85,203.4,2025.0,1.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.85,203.4,2025.0,2.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.68,198.72,2024.0,11.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.03,204.12,2025.0,1.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.3,205.2,2024.0,12.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,46.08,184.32,2025.0,2.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.59,198.36,2025.0,2.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.57,206.28,2024.0,12.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,53.1,212.4,2025.0,1.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.4,201.6,2024.0,11.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.58,202.32,2024.0,11.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,47.88,191.52,2025.0,2.0,1970-01-01 00:00:00.000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.65,210.6,2024.0,12.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,57.51,230.04,2025.0,2.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.2,208.8,2024.0,12.0,1970-01-01 00:00:00.000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.78,195.12,2025.0,1.0,1970-01-01 00:00:00.000000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.32,197.28,2025.0,2.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,44.64,178.56,2024.0,12.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.12,204.48,2025.0,1.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,45.18,180.72,2024.0,11.0,1970-01-01 00:00:00.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.22,200.88,2024.0,12.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.39,205.56,2025.0,2.0,1970-01-01 00:00:00.000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.92,211.68,2025.0,2.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,42.75,171.0,2024.0,11.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.83,211.32,2025.0,1.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,42.75,171.0,2024.0,12.0,1970-01-01 00:00:00.000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,47.61,190.44,2024.0,12.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,45.27,181.08,2024.0,11.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.31,201.24,2025.0,1.0,1970-01-01 00:00:00.000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.04,200.16,2025.0,2.0,1970-01-01 00:00:00.000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.04,200.16,2025.0,1.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.21,204.84,2024.0,11.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,42.3,169.2,2024.0,11.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,45.99,183.96,2024.0,11.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,47.25,189.0,2024.0,11.0,1970-01-01 00:00:00.000000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,44.64,178.56,2025.0,2.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.95,199.8,2025.0,1.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.06,192.24,2025.0,1.0,1970-01-01 00:00:00.000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.39,205.56,2024.0,11.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,44.46,177.84,2025.0,1.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,44.1,176.4,2024.0,12.0,1970-01-01 00:00:00.000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,43.47,173.88,2024.0,11.0,1970-01-01 00:00:00.000000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,47.52,190.08,2025.0,2.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,55.26,221.04,2024.0,12.0,1970-01-01 00:00:00.000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,44.73,178.92,2024.0,11.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,46.98,187.92,2024.0,12.0,1970-01-01 00:00:00.000000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.96,195.84,2024.0,11.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,45.18,180.72,2025.0,1.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,47.61,190.44,2025.0,2.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.56,210.24,2024.0,12.0,1970-01-01 00:00:00.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.5,198.0,2025.0,1.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,46.53,186.12,2024.0,12.0,1970-01-01 00:00:00.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.68,198.72,2025.0,1.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,56.16,224.64,2025.0,2.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,47.7,190.8,2024.0,12.0,1970-01-01 00:00:00.000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,52.74,210.96,2025.0,1.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,50.31,201.24,2024.0,11.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.93,207.72,2025.0,2.0,1970-01-01 00:00:00.000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.59,198.36,2025.0,2.0,1970-01-01 00:00:00.000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,44.55,178.2,2024.0,12.0,1970-01-01 00:00:00.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,51.75,207.0,2024.0,12.0,1970-01-01 00:00:00.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,46.08,184.32,2024.0,12.0,1970-01-01 00:00:00.000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,45.54,182.16,2024.0,11.0,1970-01-01 00:00:00.000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,54.54,218.16,2025.0,2.0,1970-01-01 00:00:00.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,53.01,212.04,2024.0,12.0,1970-01-01 00:00:00.000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.87,195.48,2024.0,11.0,1970-01-01 00:00:00.000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,53.82,215.28,2024.0,11.0,1970-01-01 00:00:00.000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,55.17,220.68,2025.0,1.0,1970-01-01 00:00:00.000000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.41,197.64,2025.0,1.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,44.82,179.28,2024.0,11.0,1970-01-01 00:00:00.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,55.62,222.48,2025.0,2.0,1970-01-01 00:00:00.000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,48.33,193.32,2025.0,1.0,1970-01-01 00:00:00.000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,53.55,214.2,2024.0,12.0,1970-01-01 00:00:00.000000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,45.27,181.08,2025.0,2.0,1970-01-01 00:00:00.000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,49.59,198.36,2024.0,12.0,1970-01-01 00:00:00.000000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 03:15:00,61.02,244.08,2024.0,12.0,1970-01-01 00:00:00.000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
